mode,load,0_densenet201-8,1_mobilenet_v2-2,2_squeezenet1_1-8
mps-uncap,0.8,115.37158489227295,6671.349883079529,7.012724876403809
mps-uncap,0.9,1719.0450429916382,9166.785597801208,6.762027740478516
mps-uncap,1.0,5020.826935768127,11157.336235046387,1946.115493774414
mps-uncap,0.5,8.124828338623047,5.312919616699219,0.6651878356933594
mps-uncap,0.6,15.244245529174805,37.31203079223633,1.2073516845703125
mps-uncap,0.7,30.93886375427246,3454.876661300659,2.5398731231689453
mps-uncap,0.1,0.04172325134277344,0.027894973754882812,0.028371810913085938
mps-uncap,0.2,0.02956390380859375,0.022411346435546875,0.0247955322265625
mps-uncap,0.3,0.024318695068359375,0.15854835510253906,0.020742416381835938
mps-uncap,0.4,0.0324249267578125,2.715468406677246,0.022411346435546875
