mode,load,0_vgg19-32,1_inception_v3-16,2_squeezenet1_0-8
mps-uncap,1.0,0.000476837158203125,0.00095367431640625,0.0007152557373046875
mig,1.0,0.000476837158203125,0.003814697265625,0.0040531158447265625
