mode,load,0_vgg19-32,1_inception_v3-16,2_squeezenet1_0-8
mps-uncap,1.0,29.99105930328369,61.4364862442017,25.124192237854004
mig,1.0,52.899062633514404,19.38279390335083,6.07278823852539
