mode,load,0_vgg19-32,1_inception_v3-16,2_squeezenet1_0-8
mps-uncap,1.0,25.702953338623047,31.36754035949707,2.943277359008789
mig,1.0,48.76875877380371,16.850709915161133,5.134105682373047
