mode,load,0_densenet161-16,1_efficientnet_b5-32,2_resnet18-4
mps-uncap,0.8,51.77783966064453,44.203996658325195,4.572868347167969
mps-uncap,0.9,54.98957633972168,45.06528377532959,6.335258483886719
mps-uncap,1.0,55.56368827819824,44.86501216888428,6.418704986572266
mps-uncap,0.5,22.531509399414062,33.29932689666748,3.9877891540527344
mps-uncap,0.6,35.74776649475098,36.695241928100586,4.157781600952148
mps-uncap,0.7,46.0810661315918,41.57066345214844,4.635334014892578
mps-uncap,0.1,29.763340950012207,32.97090530395508,4.554390907287598
mps-uncap,0.2,21.387815475463867,33.35690498352051,4.361510276794434
mps-uncap,0.3,21.413087844848633,32.85050392150879,4.343986511230469
mps-uncap,0.4,21.19302749633789,33.80155563354492,4.244327545166016
