mode,load,0_densenet161-16,1_efficientnet_b5-32,2_resnet18-4
mps-uncap,0.8,55.6492805480957,47.66349792480469,8.757853507995605
mps-uncap,0.9,62.00485229492187,46.368408203125,11.307621002197267
mps-uncap,1.0,62.142372131347656,45.997071266174316,11.456847190856934
mps-uncap,0.5,51.553153991699226,43.10636520385742,7.765007019042973
mps-uncap,0.6,55.90004920959473,44.35596466064453,8.85300636291504
mps-uncap,0.7,49.3757963180542,47.738075256347656,9.469628334045412
mps-uncap,0.1,39.72494602203369,46.3869571685791,4.923200607299805
mps-uncap,0.2,40.95749855041504,42.09756851196289,5.081629753112793
mps-uncap,0.3,45.87152004241944,41.55769348144531,5.99792003631592
mps-uncap,0.4,47.0280647277832,43.62363815307617,7.300853729248049
