mode,load,0_densenet161-16,1_efficientnet_b5-32,2_resnet18-4
mps-uncap,0.8,536.8415737152101,519.7474098205565,38.869605064392104
mps-uncap,0.9,2117.106518745421,1580.9031200408926,1107.48459815979
mps-uncap,1.0,6249.92356300354,2474.4003224372864,6330.9003710746765
mps-uncap,0.5,101.56711578369125,122.44009494781491,20.658249855041532
mps-uncap,0.6,229.49351310729998,189.1814041137696,29.801464080810565
mps-uncap,0.7,198.86710166931127,260.7755661010742,42.91076183319092
mps-uncap,0.1,59.61233377456665,79.27918434143055,10.133154392242421
mps-uncap,0.2,70.01867294311525,72.32947349548333,13.078544139862059
mps-uncap,0.3,85.1684641838074,113.13324928283686,13.747627735137936
mps-uncap,0.4,90.62505245208744,108.94543647766113,17.269372940063494
