mode,load,0_densenet161-16,1_efficientnet_b5-32,2_resnet18-4
mps-uncap,0.8,18.613576889038086,29.644489288330078,1.924276351928711
mps-uncap,0.9,19.44589614868164,29.93011474609375,1.9121170043945312
mps-uncap,1.0,19.256114959716797,31.053781509399414,1.9195079803466797
mps-uncap,0.5,18.50438117980957,29.541969299316406,1.9364356994628906
mps-uncap,0.6,18.44167709350586,29.390335083007812,1.9254684448242188
mps-uncap,0.7,18.4938907623291,29.68120574951172,1.9178390502929688
mps-uncap,0.1,19.601821899414062,29.342174530029297,2.2149085998535156
mps-uncap,0.2,18.507719039916992,29.25419807434082,2.004384994506836
mps-uncap,0.3,18.40066909790039,29.361486434936523,1.9888877868652344
mps-uncap,0.4,18.239736557006836,29.451370239257812,1.9276142120361328
