mode,load,0_densenet161-16,1_densenet201-4,2_vgg13-4
mps-uncap,0.8,0.011444091796875,0.012159347534179688,0.008344650268554688
mps-uncap,0.9,0.012636184692382812,0.012159347534179688,0.008106231689453125
mps-uncap,1.0,0.014543533325195312,0.013589859008789062,0.009059906005859375
mps-uncap,0.5,0.013828277587890625,0.012636184692382812,0.010251998901367188
mps-uncap,0.6,0.012874603271484375,0.012636184692382812,0.009059906005859375
mps-uncap,0.7,0.010967254638671875,0.01049041748046875,0.008344650268554688
mps-uncap,0.1,0.020265579223632812,0.02288818359375,0.01049041748046875
mps-uncap,0.2,0.019788742065429688,0.014066696166992188,0.009775161743164062
mps-uncap,0.3,0.013113021850585938,0.011920928955078125,0.010251998901367188
mps-uncap,0.4,0.012874603271484375,0.012636184692382812,0.0095367431640625
