mode,load,0_densenet161-16,1_densenet201-4,2_vgg13-4
mps-uncap,0.8,40.22097587585449,41.36919975280762,8.200407028198242
mps-uncap,0.9,41.412353515625,38.477420806884766,8.117914199829102
mps-uncap,1.0,41.11909866333008,42.77324676513672,8.106708526611328
mps-uncap,0.5,35.42160987854004,36.910295486450195,7.705211639404297
mps-uncap,0.6,38.07640075683594,36.013126373291016,7.826328277587891
mps-uncap,0.7,38.86675834655762,37.222862243652344,7.771015167236328
mps-uncap,0.1,26.940345764160156,29.842853546142578,7.277965545654297
mps-uncap,0.2,28.1679630279541,36.15283966064453,7.2193145751953125
mps-uncap,0.3,35.47382354736328,34.29436683654785,7.241249084472656
mps-uncap,0.4,35.88223457336426,35.9494686126709,7.4367523193359375
