mode,load,0_densenet161-16,1_densenet201-4,2_vgg13-4
mps-uncap,0.8,40.33303260803223,32.8671932220459,5.717277526855469
mps-uncap,0.9,94.1314697265625,46.05865478515625,11.445283889770508
mps-uncap,1.0,568.7263011932373,318.42947006225586,103.67250442504883
mps-uncap,0.5,24.132132530212402,20.870208740234375,3.040790557861328
mps-uncap,0.6,28.2747745513916,21.828413009643555,3.6423206329345703
mps-uncap,0.7,34.58905220031738,24.45507049560547,4.420757293701172
mps-uncap,0.1,23.315072059631348,22.077083587646484,2.62606143951416
mps-uncap,0.2,22.891521453857422,21.919965744018555,2.6259422302246094
mps-uncap,0.3,21.260738372802734,21.639108657836914,2.640962600708008
mps-uncap,0.4,23.051977157592773,21.570444107055664,2.8247833251953125
