mode,load,0_alexnet-4,1_alexnet-4,2_alexnet-4,3_alexnet-4
mig,0.1,2.6461362838745113,2.785396575927735,2.7501583099365234,4.987239837646484
mig,0.2,3.728294372558595,3.7212371826171875,3.693318367004395,7.011175155639648
mig,0.3,4.586219787597656,4.541754722595216,4.645872116088868,7.988262176513673
mig,0.4,6.182265281677247,6.369733810424806,6.139278411865237,10.357189178466797
mig,0.5,7.802319526672366,7.817363739013674,7.4651479721069345,12.626409530639648
mig,0.6,10.260820388793945,11.278867721557615,11.389517784118668,17.33684539794922
mig,0.7,35.11178493499761,27.194738388061538,53.92019748687737,22.66979217529297
mig,0.8,778.4263134002684,775.9590625762941,885.1002693176271,51.043033599853516
mig,0.9,371.297025680542,307.8695297241212,168.73421669006348,604.7750473022461
mig,1.0,4939.186143875122,4793.077182769775,4893.50609779358,5827.432036399841
