mode,load,0_alexnet-4,1_alexnet-4,2_alexnet-4,3_alexnet-4
mig,0.1,0.4447698593139643,0.6634473800659181,0.59499740600586,0.8673667907714844
mig,0.2,1.6324520111083989,1.6128063201904301,1.599526405334474,2.869224548339844
mig,0.3,2.3965835571289062,2.357578277587891,2.488803863525391,3.842759132385254
mig,0.4,3.9362430572509775,4.159903526306152,3.8970947265625004,6.211376190185547
mig,0.5,5.640006065368652,5.654573440551761,5.271744728088381,8.489847183227539
mig,0.6,8.177757263183594,9.152674674987791,9.262514114379897,13.331413269042969
mig,0.7,32.93397426605225,25.096130371093757,51.9376516342163,18.760204315185547
mig,0.8,776.202654838562,774.1568088531496,883.3232402801514,47.231197357177734
mig,0.9,369.5659637451172,305.9155225753784,167.0097827911377,601.036262512207
mig,1.0,4937.504982948304,4791.382956504822,4891.80269241333,5823.671102523804
