mode,load,0_alexnet-4,1_alexnet-4,2_alexnet-4,3_alexnet-4
mig,0.1,1.8444061279296875,1.8496513366699219,1.863718032836914,3.707408905029297
mig,0.2,1.8565654754638672,1.8706321716308594,1.8382072448730469,3.7279129028320312
mig,0.3,1.6770362854003906,1.674652099609375,1.6791820526123047,3.6950111389160156
mig,0.4,1.619100570678711,1.626729965209961,1.6186237335205078,3.6325454711914062
mig,0.5,1.611948013305664,1.6236305236816406,1.6231536865234375,3.6284923553466797
mig,0.6,1.6543865203857422,1.6579627990722656,1.6655921936035156,3.664731979370117
mig,0.7,1.6548633575439453,1.6629695892333984,1.6570091247558594,3.6618709564208984
mig,0.8,1.6140937805175781,1.6274452209472656,1.6293525695800781,3.6296844482421875
mig,0.9,1.6241073608398438,1.6546249389648438,1.6295909881591797,3.6280155181884766
mig,1.0,1.62506103515625,1.627206802368164,1.6291141510009766,3.6253929138183594
