mode,load,0_alexnet-4,1_alexnet-4,2_alexnet-4,3_alexnet-4
mig,0.1,6.157398223876953,7.6770782470703125,6.925344467163086,11.599302291870117
mig,0.2,12.609004974365234,12.69078254699707,16.086101531982422,14.679908752441406
mig,0.3,18.2650089263916,15.12908935546875,14.974117279052734,26.889324188232422
mig,0.4,24.950027465820312,22.07779884338379,22.974729537963867,32.45806694030762
mig,0.5,30.25650978088379,35.07518768310547,30.837059020996094,38.88821601867676
mig,0.6,55.132389068603516,38.620710372924805,45.592308044433594,70.40667533874512
mig,0.7,228.81650924682617,227.80156135559082,225.5392074584961,69.15736198425293
mig,0.8,1149.2204666137695,1135.84566116333,1245.913028717041,160.03847122192383
mig,0.9,427.23703384399414,391.4458751678467,313.7245178222656,695.3468322753906
mig,1.0,5300.056934356689,5254.282236099243,5261.617422103882,6401.603937149048
