mode,load,0_alexnet-4,1_alexnet-4,2_alexnet-4,3_alexnet-4
mig,0.1,2.0170736312866198,2.3668575286865146,2.2343730926513667,4.1625976562500036
mig,0.2,3.7157773971557573,3.7584924697875937,3.6336803436279292,6.316013336181649
mig,0.3,5.429744720458984,5.789978504180905,5.5460643768310485,8.989136219024653
mig,0.4,8.212730884551993,9.939804077148416,9.817314147949219,13.149290084838857
mig,0.5,12.797508239746097,14.938745498657344,12.367451190948557,18.119752407073975
mig,0.6,23.162841796875,24.070181846618617,23.271107673644998,30.430865287780758
mig,0.7,164.84139919281012,189.69191551208493,186.25661373138428,37.450551986694336
mig,0.8,1092.7538728713985,1102.5108623504639,1194.1042232513425,107.37133026123047
mig,0.9,395.5710697174072,372.33017206192017,278.5483455657958,654.4265389442444
mig,1.0,5252.394590377808,5223.236002922058,5209.701793193817,6331.5202474594125
