mode,load,0_alexnet-4,1_alexnet-4,2_alexnet-4,3_alexnet-4
mig,0.1,0.028133392333984375,0.02765655517578125,0.028133392333984375,0.029802322387695312
mig,0.2,0.02765655517578125,0.028848648071289062,0.02765655517578125,0.02765655517578125
mig,0.3,0.028371810913085938,0.02765655517578125,0.029325485229492188,0.027894973754882812
mig,0.4,0.4590749740600586,0.3987550735473633,0.40411949157714844,0.026226043701171875
mig,0.5,1.095414161682129,1.0285377502441406,1.024484634399414,1.5288591384887695
mig,0.6,1.573801040649414,1.5554428100585938,1.7032623291015625,3.1020641326904297
mig,0.7,2.605557441711426,2.5177001953125,2.8977394104003906,4.400730133056641
mig,0.8,6.633281707763672,7.344484329223633,6.356239318847656,11.962890625
mig,0.9,161.3311767578125,105.52585124969482,64.15796279907227,240.44597148895264
mig,1.0,2646.928071975708,2553.5426139831543,2638.453483581543,3193.8560009002686
