mode,load,0_mobilenet_v2-32,1_resnet101-2,2_resnet50-32,3_squeezenet1_0-8
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
