mode,load,0_vgg11-2,1_vgg11-2,2_vgg11-2,3_vgg11-2
mig,0.1,3.8461399078369167,3.9735794067382844,3.9570355415344225,8.770923614501958
mig,0.2,5.458450317382825,5.747821331024172,5.646228790283211,10.91313362121582
mig,0.3,7.483224868774413,7.495841979980512,7.132167816162112,15.74758291244503
mig,0.4,9.891214370727504,10.501899719238281,9.294269084930413,18.574924468994084
mig,0.5,13.770329952239981,13.218483924865707,11.693124771118155,25.719094276428223
mig,0.6,16.512365341186417,18.127572536468477,17.71532297134398,35.99579095840452
mig,0.7,27.33445167541503,24.004220962524414,24.172067642211914,51.84526920318599
mig,0.8,31.057081222534183,28.362030982971202,32.411229610443094,90.72471618652344
mig,0.9,72.44159698486328,60.03203392028779,71.74867630004877,172.40384101867662
mig,1.0,223.51415634155273,228.2636380195617,222.42934703826907,557.2004795074463
