mode,load,0_vgg11-2,1_vgg11-2,2_vgg11-2,3_vgg11-2
mig,0.1,4.308032989501953,4.322338104248047,4.329442977905273,8.929443359375
mig,0.2,4.262447357177734,4.274606704711914,4.270076751708984,8.91423225402832
mig,0.3,4.24041748046875,4.263639450073242,4.25410270690918,8.885622024536133
mig,0.4,4.223823547363281,4.242658615112305,4.243373870849609,8.847784996032715
mig,0.5,4.187583923339844,4.193782806396484,4.203081130981445,8.766531944274902
mig,0.6,4.112958908081055,4.133939743041992,4.114985466003418,8.728981018066406
mig,0.7,4.08625602722168,4.108667373657227,4.10008430480957,8.718252182006836
mig,0.8,4.091501235961914,4.116296768188477,4.116058349609375,8.728265762329102
mig,0.9,4.123210906982422,4.144430160522461,4.146337509155273,8.778810501098633
mig,1.0,4.156351089477539,4.16874885559082,4.172325134277344,8.818387985229492
