mode,load,0_vgg11-2,1_vgg11-2,2_vgg11-2,3_vgg11-2
mig,0.1,10.857582092285156,10.509014129638672,10.871410369873047,24.51300621032715
mig,0.2,15.00082015991211,13.611078262329102,15.717506408691406,27.464866638183594
mig,0.3,18.091440200805664,15.629768371582031,17.084360122680664,31.7685604095459
mig,0.4,22.927284240722656,27.997255325317383,20.224332809448242,34.87420082092285
mig,0.5,27.096271514892578,25.003671646118164,25.660276412963867,45.06993293762207
mig,0.6,33.63537788391113,38.49363327026367,39.04247283935547,58.73680114746094
mig,0.7,57.5101375579834,53.18880081176758,42.893171310424805,82.46827125549316
mig,0.8,51.85341835021973,50.66227912902832,51.444292068481445,130.57971000671387
mig,0.9,103.33132743835449,100.59356689453125,105.12709617614746,229.6586036682129
mig,1.0,274.7609615325928,255.8155059814453,273.8003730773926,656.2817096710205
