mode,load,0_vgg11-2,1_vgg11-2,2_vgg11-2,3_vgg11-2
mig,0.1,4.284381866455078,4.293680191040039,4.312276840209961,8.946418762207031
mig,0.2,4.267692565917969,4.277944564819336,4.278421401977539,8.918523788452148
mig,0.3,4.268169403076172,4.291057586669922,4.281282424926758,8.905172348022461
mig,0.4,4.26793098449707,4.2858123779296875,4.2896270751953125,8.89122486114502
mig,0.5,4.271030426025391,4.282951354980469,4.287242889404297,8.904337882995605
mig,0.6,5.36799430847168,5.45346736907959,5.434513092041016,11.32667064666748
mig,0.7,6.783485412597656,6.7348480224609375,6.835699081420898,15.082836151123047
mig,0.8,8.126258850097656,7.918596267700195,8.484482765197754,20.51258087158203
mig,0.9,15.047311782836914,14.12820816040039,15.562057495117188,38.94615173339844
mig,1.0,73.21882247924805,74.81837272644043,51.625728607177734,131.3859224319458
