mode,load,0_vgg11-2,1_vgg11-2,2_vgg11-2,3_vgg11-2
mig,0.1,4.368228912353516,4.377679824829102,4.384405612945557,8.96660327911377
mig,0.2,4.314017295837402,4.32994842529297,4.332065582275391,8.946657180786133
mig,0.3,4.289999008178711,4.316370487213136,4.300885200500488,8.928155899047852
mig,0.4,4.271745681762695,4.291534423828125,4.286050796508789,8.912768363952637
mig,0.5,4.2391276359558105,4.24901008605957,4.261975288391113,8.880972862243652
mig,0.6,4.181623458862305,4.199254512786864,4.174602031707764,8.822579383850098
mig,0.7,4.12602424621582,4.150450229644775,4.138648509979248,8.774995803833008
mig,0.8,4.130363464355469,4.157128334045411,4.155528545379639,8.774042129516602
mig,0.9,4.164776802062988,4.187107086181641,4.183292388916016,8.815028667449951
mig,1.0,4.193782806396484,4.205615520477294,4.208564758300781,8.842480182647705
