mode,load,0_vgg11-2,1_vgg11-2,2_vgg11-2,3_vgg11-2
mig,0.1,4.045963287353516,4.037618637084961,4.065752029418945,8.667469024658203
mig,0.2,4.016637802124023,4.04810905456543,4.040241241455078,8.690357208251953
mig,0.3,4.03285026550293,4.0531158447265625,4.05430793762207,8.656501770019531
mig,0.4,4.015207290649414,4.039525985717773,4.031658172607422,8.642911911010742
mig,0.5,3.998994827270508,4.026174545288086,4.043102264404297,8.651494979858398
mig,0.6,4.010438919067383,4.025936126708984,4.022121429443359,8.65030288696289
mig,0.7,4.002809524536133,4.024982452392578,4.021644592285156,8.657693862915039
mig,0.8,3.9980411529541016,4.0187835693359375,4.024267196655273,8.659124374389648
mig,0.9,4.010915756225586,4.0416717529296875,4.021406173706055,8.664131164550781
mig,1.0,4.014730453491211,4.045009613037109,4.066228866577148,8.685588836669922
