mode,load,0_efficientnet_b5-8,1_resnet50-2,2_squeezenet1_1-8
mps-uncap,0.8,9.354352951049805,1.8737316131591797,1.185297966003418
mps-uncap,0.9,26.888251304626465,5.419492721557617,2.0650625228881836
mps-uncap,1.0,463.0696773529053,10.743856430053711,13.559103012084961
mps-uncap,0.5,0.04792213439941406,0.04792213439941406,0.04076957702636719
mps-uncap,0.6,0.07712841033935547,0.19240379333496094,0.04410743713378906
mps-uncap,0.7,6.55674934387207,1.1248588562011719,0.28514862060546875
mps-uncap,0.1,0.06031990051269531,0.05412101745605469,0.04410743713378906
mps-uncap,0.2,0.05698204040527344,0.04863739013671875,0.04029273986816406
mps-uncap,0.3,0.051021575927734375,0.049114227294921875,0.03933906555175781
mps-uncap,0.4,0.05173683166503906,0.049114227294921875,0.043392181396484375
