mode,load,0_efficientnet_b5-8,1_resnet50-2,2_squeezenet1_1-8
mps-uncap,0.8,13.180971145629883,4.159688949584961,2.143383026123047
mps-uncap,0.9,14.106988906860352,4.604220390319824,2.1582841873168945
mps-uncap,1.0,15.248417854309082,4.4097900390625,2.3589134216308594
mps-uncap,0.5,11.76762580871582,4.789829254150391,2.249479293823242
mps-uncap,0.6,12.1840238571167,4.42957878112793,2.1501779556274414
mps-uncap,0.7,12.69078254699707,4.250168800354004,1.9855499267578125
mps-uncap,0.1,20.91348171234131,6.562948226928711,2.4362802505493164
mps-uncap,0.2,15.721797943115234,6.538152694702148,2.2847652435302734
mps-uncap,0.3,14.305591583251953,6.233930587768555,2.299785614013672
mps-uncap,0.4,12.485980987548828,5.926609039306641,2.3374557495117188
