mode,load,0_efficientnet_b5-8,1_resnet50-2,2_squeezenet1_1-8
mps-uncap,0.8,9.022712707519531,2.6738643646240234,1.3117790222167969
mps-uncap,0.9,9.086132049560547,2.628803253173828,1.3225078582763672
mps-uncap,1.0,9.094953536987305,2.6891231536865234,1.3113021850585938
mps-uncap,0.5,9.088277816772461,2.646923065185547,1.310586929321289
mps-uncap,0.6,9.096860885620117,2.6712417602539062,1.3213157653808594
mps-uncap,0.7,9.050369262695312,2.6607513427734375,1.3206005096435547
mps-uncap,0.1,9.05919075012207,2.7027130126953125,1.314401626586914
mps-uncap,0.2,9.109973907470703,2.693653106689453,1.3260841369628906
mps-uncap,0.3,9.116649627685547,2.6679039001464844,1.3120174407958984
mps-uncap,0.4,9.056806564331055,2.645254135131836,1.3120174407958984
