mode,load,0_efficientnet_b5-8,1_resnet50-2,2_squeezenet1_1-8
mps-uncap,0.8,140.88153839111328,48.17390441894531,24.25074577331543
mps-uncap,0.9,228.8815975189209,105.743408203125,28.641462326049805
mps-uncap,1.0,2560.7223510742188,87.34989166259766,90.97957611083984
mps-uncap,0.5,46.907663345336914,23.448467254638672,14.562606811523438
mps-uncap,0.6,72.12376594543457,28.675079345703125,16.614913940429688
mps-uncap,0.7,85.30807495117188,33.89382362365723,21.239757537841797
mps-uncap,0.1,36.32211685180664,13.353824615478516,4.07719612121582
mps-uncap,0.2,32.375335693359375,19.023656845092773,6.106376647949219
mps-uncap,0.3,47.6534366607666,25.708913803100586,8.572101593017578
mps-uncap,0.4,48.02703857421875,30.821800231933594,11.180400848388672
