mode,load,0_efficientnet_b5-8,1_resnet50-2,2_squeezenet1_1-8
mps-uncap,0.8,15.652532577514647,5.994665622711181,3.3693313598632812
mps-uncap,0.9,15.986442565917969,6.345062255859376,3.2672882080078125
mps-uncap,1.0,16.044127941131592,5.982904434204101,3.4422874450683594
mps-uncap,0.5,16.522531509399407,6.93082809448242,3.3466672897338863
mps-uncap,0.6,15.898680686950682,6.607036590576172,3.329851627349853
mps-uncap,0.7,15.705633163452148,6.279089450836183,3.204250335693358
mps-uncap,0.1,23.028905391693115,7.584991455078127,2.978858947753906
mps-uncap,0.2,24.32870864868164,7.678880691528321,2.972989082336424
mps-uncap,0.3,23.43581199645996,7.5176477432250985,2.9767847061157227
mps-uncap,0.4,17.085742950439453,7.359743118286135,3.2598423957824707
