mode,load,0_densenet169-32,1_squeezenet1_0-2,2_squeezenet1_0-2
mps-uncap,0.8,21.38543128967285,0.9644031524658203,0.9534358978271484
mps-uncap,0.9,20.616769790649414,0.9555816650390625,0.9524822235107422
mps-uncap,1.0,20.43747901916504,0.9450912475585938,0.9648799896240234
mps-uncap,0.5,20.534992218017578,0.9748935699462891,0.9787082672119141
mps-uncap,0.6,20.559072494506836,0.957489013671875,0.9350776672363281
mps-uncap,0.7,20.905733108520508,0.9539127349853516,0.9708404541015625
mps-uncap,0.1,20.44057846069336,0.9644031524658203,0.9741783142089844
mps-uncap,0.2,20.453929901123047,0.972747802734375,1.0116100311279297
mps-uncap,0.3,20.435571670532227,0.9660720825195312,0.9684562683105469
mps-uncap,0.4,20.463943481445312,0.9865760803222656,0.9615421295166016
