mode,load,0_vgg13-32,1_densenet169-32,2_mobilenet_v3_small-16
mps-uncap,1.0,19.843339920043945,110.79525947570801,21.10004425048828
mig,1.0,35.46643257141113,68.63045692443848,4.150152206420898
