mode,load,0_vgg13-32,1_densenet169-32,2_mobilenet_v3_small-16
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.0069141387939453125
mig,1.0,0.000476837158203125,0.000476837158203125,0.0054836273193359375
