mode,load,0_efficientnet_b6-8,1_efficientnet_b7-4,2_squeezenet1_1-8
mps-uncap,0.8,20.665431022644043,29.209327697753906,4.1168928146362305
mps-uncap,0.9,23.209619522094727,25.394320487976074,4.068231582641601
mps-uncap,1.0,20.948219299316406,29.894614219665527,4.342508316040039
mps-uncap,0.5,19.86870765686035,26.665925979614258,3.7055015563964844
mps-uncap,0.6,20.122385025024414,27.654552459716797,3.894424438476563
mps-uncap,0.7,20.327234268188477,28.517961502075195,4.016017913818359
mps-uncap,0.1,31.244325637817383,36.39624118804932,4.129981994628906
mps-uncap,0.2,22.415447235107425,25.81043243408203,4.081487655639648
mps-uncap,0.3,20.601272583007812,25.820827484130863,3.982448577880859
mps-uncap,0.4,20.22833824157715,26.076936721801758,3.8254261016845703
