mode,load,0_efficientnet_b6-8,1_efficientnet_b7-4,2_squeezenet1_1-8
mps-uncap,0.8,19.406914710998535,26.213407516479492,2.883791923522949
mps-uncap,0.9,22.457599639892578,24.599313735961914,3.009319305419922
mps-uncap,1.0,20.267605781555176,28.176426887512207,3.1812191009521484
mps-uncap,0.5,18.102407455444336,22.63462543487549,2.5207996368408203
mps-uncap,0.6,18.506288528442383,23.311853408813477,2.5436878204345703
mps-uncap,0.7,18.831253051757812,24.79684352874756,2.671957015991211
mps-uncap,0.1,21.30579948425293,24.31178092956543,3.854036331176758
mps-uncap,0.2,19.286513328552246,23.533344268798828,3.7200450897216797
mps-uncap,0.3,18.793582916259766,23.282885551452637,3.1409263610839844
mps-uncap,0.4,18.52130889892578,22.921442985534668,2.775907516479492
