mode,load,0_efficientnet_b6-8,1_efficientnet_b7-4,2_squeezenet1_1-8
mps-uncap,0.8,88.80228996276857,193.93868446350106,24.802803993225098
mps-uncap,0.9,1313.434886932373,196.6230869293213,168.84336471557617
mps-uncap,1.0,2973.6782789230347,6000.11932849884,6422.791051864624
mps-uncap,0.5,43.82743835449219,56.89430236816406,7.062435150146484
mps-uncap,0.6,51.787233352661175,73.84424209594727,8.960962295532227
mps-uncap,0.7,69.48318481445314,83.08429718017578,13.557815551757814
mps-uncap,0.1,31.799030303955075,37.966036796569824,4.884052276611329
mps-uncap,0.2,31.272506713867188,33.98561477661133,6.359004974365235
mps-uncap,0.3,32.99880027770996,40.76285362243653,6.392383575439454
mps-uncap,0.4,35.16230583190918,44.81508731842041,6.37054443359375
