mode,load,0_efficientnet_b6-8,1_efficientnet_b7-4,2_squeezenet1_1-8
mps-uncap,0.8,68.98145675659185,168.98326873779308,21.656513214111328
mps-uncap,0.9,1292.1963691711426,171.7209815979004,165.64297676086423
mps-uncap,1.0,2953.6048412323,5971.51505947113,6419.586515426636
mps-uncap,0.5,25.58417320251465,34.02054309844971,4.058718681335449
mps-uncap,0.6,33.27555656433106,50.70366859436036,5.900907516479492
mps-uncap,0.7,50.76003074645996,57.15994834899902,10.461473464965824
mps-uncap,0.1,1.2978553771972607,0.05018711090087893,1.0887145996093752
mps-uncap,0.2,11.559486389160178,9.926247596740751,2.7167797088623056
mps-uncap,0.3,15.408515930175781,18.53435039520264,2.9669284820556654
mps-uncap,0.4,17.24038124084473,22.075796127319332,3.2497644424438477
