mode,load,0_efficientnet_b6-8,1_efficientnet_b7-4,2_squeezenet1_1-8
mps-uncap,0.8,186.6607666015625,421.5230941772461,106.86779022216797
mps-uncap,0.9,1794.9862480163574,385.3139877319336,335.85476875305176
mps-uncap,1.0,3314.3680095672607,6800.370216369629,7232.933759689331
mps-uncap,0.5,80.15871047973633,166.4736270904541,17.323017120361328
mps-uncap,0.6,110.21184921264648,165.7235622406006,33.72311592102051
mps-uncap,0.7,158.07533264160156,146.72183990478516,46.26202583312988
mps-uncap,0.1,38.239479064941406,31.68511390686035,7.247447967529297
mps-uncap,0.2,27.80914306640625,56.90956115722656,15.002965927124023
mps-uncap,0.3,44.32868957519531,55.07659912109375,13.692617416381836
mps-uncap,0.4,56.60700798034668,68.57419013977051,23.056507110595703
