mode,load,0_efficientnet_b6-8,1_efficientnet_b7-4,2_squeezenet1_1-8
mps-uncap,0.8,36.80241107940674,69.65351104736328,7.686734199523926
mps-uncap,0.9,488.22760581970215,67.43264198303223,48.51984977722168
mps-uncap,1.0,1849.3397235870361,3611.8308305740356,3173.4468936920166
mps-uncap,0.5,20.041465759277344,26.268601417541504,3.1430721282958984
mps-uncap,0.6,23.958683013916016,33.236026763916016,3.571748733520508
mps-uncap,0.7,31.676292419433594,37.119507789611816,4.603862762451172
mps-uncap,0.1,23.756980895996094,24.557948112487793,3.9072036743164062
mps-uncap,0.2,19.882917404174805,24.249792098999023,3.913402557373047
mps-uncap,0.3,19.77825164794922,24.37150478363037,3.6058425903320312
mps-uncap,0.4,19.863605499267578,24.54686164855957,3.2879114151000977
