mode,load,0_mobilenet_v3_large-8,1_efficientnet_b5-4,2_inception_v3-4
mps-uncap,1.0,5.537509918212891,17.18375682830811,10.681307315826418
mig,1.0,5.338301658630371,16.596992015838623,9.40272808074951
