mode,load,0_mobilenet_v3_large-8,1_efficientnet_b5-4,2_inception_v3-4
mps-uncap,1.0,17.566442489624023,28.07927131652832,22.936344146728516
mig,1.0,10.884284973144531,28.943538665771484,22.229909896850586
