mode,load,0_mobilenet_v3_large-8,1_efficientnet_b5-4,2_inception_v3-4
mps-uncap,1.0,5.537748336791992,17.18399524688721,10.681319236755373
mig,1.0,5.338430404663086,16.597230434417725,9.402966499328612
