mode,load,0_mobilenet_v3_large-8,1_efficientnet_b5-4,2_inception_v3-4
mps-uncap,1.0,5.017995834350586,15.70117473602295,8.873939514160156
mig,1.0,4.864215850830078,15.504121780395508,8.654594421386719
