mode,load,0_mobilenet_v3_large-8,1_efficientnet_b5-4,2_inception_v3-4
mps-uncap,1.0,5.017757415771484,15.701055526733398,8.873820304870605
mig,1.0,4.864215850830078,15.503883361816406,8.654594421386719
