mode,load,0_mobilenet_v3_large-8,1_efficientnet_b5-4,2_inception_v3-4
mps-uncap,1.0,4.93168830871582,15.291213989257812,8.575201034545898
mig,1.0,4.809379577636719,15.347480773925781,8.556127548217773
