mode,load,0_densenet161-32,1_resnet50-2,2_vgg19-16
mps-uncap,0.8,247.1995624886862,73.24422158808746,796.3156554906634
mps-uncap,0.9,293.58670221690176,82.72320199730297,859.5519041643795
mps-uncap,1.0,318.3199135588669,89.15671080129982,991.751107763988
mps-uncap,0.5,149.43623812426196,45.84783007565493,480.6606630347909
mps-uncap,0.6,196.3227032642213,55.83499982829457,598.5685852292656
mps-uncap,0.7,217.53502681351998,65.69799296197783,679.210738131266
mps-uncap,0.1,38.35132720926142,8.284120168420571,99.72990816021459
mps-uncap,0.2,70.66061751196584,18.76689766840455,202.2827025731848
mps-uncap,0.3,90.47030532943829,27.207647331503953,282.5342565350534
mps-uncap,0.4,119.18969478614694,36.42089805531029,369.7067114761124
