mode,load,0_densenet161-32,1_resnet50-2,2_vgg19-16
mps-uncap,0.8,102.42891311645508,30.50994873046875,21.50702476501465
mps-uncap,0.9,101.21893882751465,33.600568771362305,21.782875061035156
mps-uncap,1.0,102.24294662475586,34.215688705444336,22.05204963684082
mps-uncap,0.5,97.34845161437988,30.573368072509766,20.19500732421875
mps-uncap,0.6,98.53839874267578,30.623435974121094,21.128177642822266
mps-uncap,0.7,99.35545921325684,30.84540367126465,21.207094192504883
mps-uncap,0.1,50.343990325927734,25.983333587646484,19.886493682861328
mps-uncap,0.2,68.82071495056152,21.980762481689453,19.260883331298828
mps-uncap,0.3,70.78671455383301,26.749134063720703,20.223140716552734
mps-uncap,0.4,79.92100715637207,25.270938873291016,20.089387893676758
