mode,load,0_densenet161-2,1_efficientnet_b7-4,2_vgg19-16
mps-uncap,0.8,29.782533645629883,37.36996650695801,11.990904808044434
mps-uncap,0.9,42.526960372924805,58.663129806518555,12.445449829101562
mps-uncap,1.0,46.988725662231445,67.0766830444336,12.825727462768555
mps-uncap,0.5,17.896175384521484,21.805524826049805,11.064648628234863
mps-uncap,0.6,18.218278884887695,23.148059844970703,11.200428009033203
mps-uncap,0.7,22.288084030151367,30.396699905395508,11.54172420501709
mps-uncap,0.1,23.049592971801758,29.595613479614258,10.770797729492188
mps-uncap,0.2,23.116350173950195,22.630810737609863,10.730743408203125
mps-uncap,0.3,22.22132682800293,22.217869758605957,10.76662540435791
mps-uncap,0.4,17.971038818359375,21.837949752807617,10.823488235473633
