mode,load,0_densenet161-2,1_efficientnet_b7-4,2_vgg19-16
mps-uncap,0.8,258.08011293411266,250.17962455749466,136.65751457214358
mps-uncap,0.9,244.65684890747062,430.6949710845948,266.7124557495117
mps-uncap,1.0,787.5905370712284,2742.9405069351187,1615.1346087455747
mps-uncap,0.5,74.66567993164104,87.09347248077394,43.074464797973626
mps-uncap,0.6,77.69431114196776,109.61364269256593,53.9902567863464
mps-uncap,0.7,161.52451515197754,203.76508235931405,117.03503131866469
mps-uncap,0.1,33.637328147888205,45.69798469543453,19.834794998168945
mps-uncap,0.2,42.759637832641594,45.380909442901626,21.558427810668945
mps-uncap,0.3,47.04179763793945,52.34050512313839,28.781442642211918
mps-uncap,0.4,56.520407199859555,64.88716602325418,36.959056854248054
