mode,load,0_densenet161-2,1_efficientnet_b7-4,2_vgg19-16
mps-uncap,0.8,350.09288787841797,394.38343048095703,181.80036544799805
mps-uncap,0.9,282.1822166442871,511.0771656036377,321.1252689361572
mps-uncap,1.0,948.1313228607178,2820.3322887420654,1664.005994796753
mps-uncap,0.5,98.18553924560547,106.11581802368164,77.93402671813965
mps-uncap,0.6,104.09092903137207,129.53805923461914,97.43857383728027
mps-uncap,0.7,208.00209045410156,303.3897876739502,192.66939163208008
mps-uncap,0.1,40.96651077270508,57.2664737701416,26.038169860839844
mps-uncap,0.2,46.80752754211426,48.53701591491699,26.334524154663086
mps-uncap,0.3,61.63501739501953,59.28301811218262,44.87466812133789
mps-uncap,0.4,83.76264572143555,116.09292030334473,60.971736907958984
