mode,load,0_densenet161-2,1_efficientnet_b7-4,2_vgg19-16
mps-uncap,0.8,38.909196853637695,53.44963073730469,24.349212646484375
mps-uncap,0.9,52.5965690612793,81.32076263427734,42.57798194885254
mps-uncap,1.0,168.8687801361084,669.3830490112305,555.7304620742798
mps-uncap,0.5,21.355867385864258,22.964000701904297,11.676311492919922
mps-uncap,0.6,21.268606185913086,26.147842407226562,13.068675994873047
mps-uncap,0.7,30.69603443145752,37.81914710998535,18.689870834350586
mps-uncap,0.1,23.143768310546875,29.950857162475586,10.845184326171875
mps-uncap,0.2,24.145126342773438,23.082613945007324,10.80942153930664
mps-uncap,0.3,23.0710506439209,22.920846939086914,10.86878776550293
mps-uncap,0.4,20.39158344268799,22.461652755737305,11.218786239624023
