mode,load,0_densenet161-2,1_efficientnet_b7-4,2_vgg19-16
mps-uncap,0.8,53.60290527343751,66.59451961517334,13.514132499694824
mps-uncap,0.9,56.05444908142087,67.2331690788269,13.580346107482912
mps-uncap,1.0,51.394948959350586,73.29237937927245,13.672816753387451
mps-uncap,0.5,47.08670616149904,60.45413017272949,12.773711681365965
mps-uncap,0.6,48.37968111038208,66.24329090118408,12.931990623474121
mps-uncap,0.7,52.68059730529785,64.19801712036133,13.246941566467287
mps-uncap,0.1,28.73405933380128,38.52646827697753,11.957499980926514
mps-uncap,0.2,32.65451431274414,45.0657367706299,12.123823165893555
mps-uncap,0.3,36.250743865966804,47.95034408569328,12.330729961395264
mps-uncap,0.4,40.95579624176024,58.9284062385559,12.540664672851562
