mode,load,0_densenet161-2,1_efficientnet_b7-4,2_vgg19-16
mps-uncap,0.8,9.950876235961914,12.665987014770508,10.738372802734375
mps-uncap,0.9,9.793758392333984,13.412237167358398,10.740041732788086
mps-uncap,1.0,11.653423309326172,13.940811157226562,10.762691497802734
mps-uncap,0.5,9.703874588012695,12.757062911987305,10.684967041015625
mps-uncap,0.6,9.65738296508789,12.875556945800781,10.680675506591797
mps-uncap,0.7,9.679794311523438,13.015031814575195,10.696172714233398
mps-uncap,0.1,10.08915901184082,13.843536376953125,10.68568229675293
mps-uncap,0.2,10.204792022705078,13.110876083374023,10.634422302246094
mps-uncap,0.3,9.89079475402832,13.904094696044922,10.638713836669922
mps-uncap,0.4,9.765625,13.017654418945312,10.64920425415039
