mode,load,0_densenet161-2,1_efficientnet_b7-4,2_vgg19-16
mps-uncap,0.8,215.3736805915836,200.3389120101921,124.16161060333256
mps-uncap,0.9,197.53627777099598,368.19855928421026,253.88339042663583
mps-uncap,1.0,739.8787355422977,2674.319329261779,1601.9257307052612
mps-uncap,0.5,46.26162528991714,54.18310165405276,31.20832204818717
mps-uncap,0.6,48.40445280075072,61.47578716278078,41.53974056243892
mps-uncap,0.7,118.17419290542604,159.93829250335705,103.74917984008826
mps-uncap,0.1,10.26956081390383,21.615633964538524,9.15130138397217
mps-uncap,0.2,20.41023254394531,21.097486019134536,10.550289154052734
mps-uncap,0.3,26.068191528320337,26.17967128753662,17.22868919372561
mps-uncap,0.4,28.50403070449827,43.44230890274037,25.26369094848635
