mode,load,0_densenet161-2,1_efficientnet_b7-4,2_vgg19-16
mps-uncap,0.8,57.1291446685791,70.11127471923828,15.583515167236328
mps-uncap,0.9,60.662031173706055,69.01884078979492,15.523910522460938
mps-uncap,1.0,52.575111389160156,75.02269744873047,14.403581619262695
mps-uncap,0.5,50.39834976196289,63.19379806518555,13.451576232910156
mps-uncap,0.6,49.44658279418945,69.80371475219727,13.976335525512695
mps-uncap,0.7,54.55183982849121,68.30263137817383,14.087677001953125
mps-uncap,0.1,32.88531303405762,39.65640068054199,12.54129409790039
mps-uncap,0.2,33.833980560302734,48.4766960144043,12.749910354614258
mps-uncap,0.3,38.45691680908203,59.220314025878906,12.74728775024414
mps-uncap,0.4,44.835805892944336,63.452720642089844,12.964725494384766
