mode,load,0_densenet161-2,1_efficientnet_b7-4,2_vgg19-16
mps-uncap,0.8,104.42862510681161,118.42899322509766,68.86391639709473
mps-uncap,0.9,146.61226272583013,241.3516998291016,145.10993957519534
mps-uncap,1.0,556.4329147338868,2313.201665878296,1461.4931344985962
mps-uncap,0.5,41.102123260498054,51.404476165771484,25.399613380432132
mps-uncap,0.6,44.34854984283447,61.95430755615235,30.736804008483887
mps-uncap,0.7,75.45714378356939,98.49982261657713,48.72405529022217
mps-uncap,0.1,24.47662353515625,34.609174728393555,11.758327484130861
mps-uncap,0.2,29.414033889770508,35.5125904083252,14.611005783081053
mps-uncap,0.3,32.432413101196296,38.09828758239747,19.129967689514164
mps-uncap,0.4,33.92601013183594,42.229652404785156,21.683979034423828
