mode,load,0_efficientnet_b5-32,1_resnet101-8,2_resnet50-16
mps-uncap,0.8,516.4363265037533,189.82357501983648,182.23195075988772
mps-uncap,0.9,2142.392349243164,676.5057373046873,371.09846353530884
mps-uncap,1.0,4391.1333084106445,4469.771442413331,7817.729139328003
mps-uncap,0.5,127.73251533508301,46.879482269287124,46.783275604248054
mps-uncap,0.6,187.1106171607971,82.90838003158511,65.810251235962
mps-uncap,0.7,232.67868757247922,134.05716896057126,97.6524639129639
mps-uncap,0.1,59.966225624084444,46.86599493026733,24.057254791259766
mps-uncap,0.2,63.56356382369996,40.72046279907222,29.484462738037074
mps-uncap,0.3,90.60868024826046,43.48249673843382,35.84098339080806
mps-uncap,0.4,117.87871837615961,46.64027690887451,39.191498756408684
