mode,load,0_efficientnet_b5-32,1_resnet101-8,2_resnet50-16
mps-uncap,0.8,53.39046716690063,39.71903800964357,26.563653945922855
mps-uncap,0.9,56.08057975769043,40.024476051330566,25.1673412322998
mps-uncap,1.0,52.81972885131836,40.29128074645996,26.087799072265614
mps-uncap,0.5,52.34737396240236,33.05234909057618,25.01529693603517
mps-uncap,0.6,54.93956089019775,34.1180944442749,25.816035270690918
mps-uncap,0.7,52.897903919219964,39.54218864440918,26.540455818176277
mps-uncap,0.1,53.577775955200174,35.393455028533914,24.012975692749023
mps-uncap,0.2,48.706040382385254,28.067111968994123,24.71944093704223
mps-uncap,0.3,48.54689836502075,33.578224182128885,24.11799430847168
mps-uncap,0.4,51.582431793212855,31.445860862731934,25.862495899200436
