mode,load,0_efficientnet_b5-32,1_resnet101-8,2_resnet50-16
mps-uncap,0.8,46.18990421295166,28.1447172164917,16.735076904296875
mps-uncap,0.9,53.7567138671875,32.36556053161621,16.374945640563965
mps-uncap,1.0,50.81343650817871,35.51363945007324,18.595218658447266
mps-uncap,0.5,37.697553634643555,13.786077499389648,9.77778434753418
mps-uncap,0.6,39.72470760345459,15.510797500610352,11.065244674682617
mps-uncap,0.7,42.948365211486816,21.071434020996094,14.851689338684082
mps-uncap,0.1,34.1181755065918,21.04330062866211,11.145591735839844
mps-uncap,0.2,33.64264965057373,19.946575164794922,10.797500610351562
mps-uncap,0.3,34.35075283050537,16.461730003356934,10.705709457397461
mps-uncap,0.4,35.76993942260742,15.953540802001953,10.075211524963379
