mode,load,0_efficientnet_b5-32,1_resnet101-8,2_resnet50-16
mps-uncap,0.8,92.80061721801758,38.623929023742676,31.292200088500977
mps-uncap,0.9,1308.668613433838,206.75230026245117,59.79740619659424
mps-uncap,1.0,2087.1174335479736,1775.278091430664,4175.1086711883545
mps-uncap,0.5,42.407989501953125,16.344070434570312,12.156486511230469
mps-uncap,0.6,49.072980880737305,19.98770236968994,15.74563980102539
mps-uncap,0.7,64.77296352386475,29.105186462402344,20.999431610107422
mps-uncap,0.1,35.27522087097168,21.103501319885254,11.226415634155273
mps-uncap,0.2,35.35592555999756,20.40863037109375,10.991334915161133
mps-uncap,0.3,36.03231906890869,16.92664623260498,11.01374626159668
mps-uncap,0.4,39.786338806152344,16.862869262695312,10.854959487915039
