mode,load,0_efficientnet_b5-32,1_resnet101-8,2_resnet50-16
mps-uncap,0.8,465.51864147186257,165.24497509002708,163.42743873596194
mps-uncap,0.9,2093.59245300293,642.2248315811157,351.38412714004505
mps-uncap,1.0,4339.891195297241,4436.649971008302,7799.506502151489
mps-uncap,0.5,90.12346267700205,25.321245193481456,30.11538028717041
mps-uncap,0.6,140.19048690795884,65.35837411880486,49.554562568664586
mps-uncap,0.7,182.5420355796813,106.38077735900855,82.35055923461915
mps-uncap,0.1,25.321712493896353,15.136969089508012,7.42738723754883
mps-uncap,0.2,28.85021209716798,22.8614330291748,16.24200344085685
mps-uncap,0.3,52.55519151687618,26.669988632202102,21.138949394226007
mps-uncap,0.4,79.03359889984121,29.652118682861328,23.924062252044678
