mode,load,0_efficientnet_b5-32,1_resnet101-8,2_resnet50-16
mps-uncap,0.8,579.3795585632324,227.33283042907715,209.71083641052246
mps-uncap,0.9,2193.2663917541504,678.9383888244629,410.91036796569824
mps-uncap,1.0,4465.841770172119,4508.7175369262695,7872.93267250061
mps-uncap,0.5,124.73011016845703,50.40264129638672,43.76959800720215
mps-uncap,0.6,203.9644718170166,110.33177375793457,106.57572746276855
mps-uncap,0.7,287.77456283569336,186.01202964782715,141.42990112304688
mps-uncap,0.1,35.02058982849121,28.864145278930664,11.716604232788086
mps-uncap,0.2,32.49955177307129,36.4840030670166,25.264978408813477
mps-uncap,0.3,66.46561622619629,34.53826904296875,35.03704071044922
mps-uncap,0.4,115.55242538452148,39.74151611328125,34.59453582763672
