mode,load,0_resnet101-4,1_resnet101-4,2_vgg11-16
mps-uncap,0.8,0.011444091796875,0.011444091796875,0.01049041748046875
mps-uncap,0.9,0.011682510375976562,0.011444091796875,0.011205673217773438
mps-uncap,1.0,0.011444091796875,0.011444091796875,0.011444091796875
mps-uncap,0.5,0.012159347534179688,0.011444091796875,0.010013580322265625
mps-uncap,0.6,0.010967254638671875,0.011920928955078125,0.009298324584960938
mps-uncap,0.7,0.011920928955078125,0.011920928955078125,0.0095367431640625
mps-uncap,0.1,0.013113021850585938,0.012636184692382812,0.011682510375976562
mps-uncap,0.2,0.015020370483398438,0.012636184692382812,0.011205673217773438
mps-uncap,0.3,0.011682510375976562,0.012636184692382812,0.010967254638671875
mps-uncap,0.4,0.011682510375976562,0.011682510375976562,0.010728836059570312
