mode,load,0_resnet101-4,1_resnet101-4,2_vgg11-16
mps-uncap,0.8,30.186736583709713,26.353182792663567,9.193172454833984
mps-uncap,0.9,30.701255798339844,27.467846870422363,8.499250411987305
mps-uncap,1.0,30.98076820373535,27.506489753723145,8.423554897308348
mps-uncap,0.5,25.722942352294922,22.679030895233154,9.442567825317385
mps-uncap,0.6,27.759864330291748,25.11481523513794,9.48786735534668
mps-uncap,0.7,25.889701843261697,29.373264312744144,9.693169593811037
mps-uncap,0.1,25.1534366607666,22.899723052978516,11.024422645568848
mps-uncap,0.2,23.160557746887207,22.857215404510498,9.278538227081295
mps-uncap,0.3,22.772912979125977,23.52869510650635,9.337387084960938
mps-uncap,0.4,23.0073618888855,25.094442367553707,9.400594234466551
