mode,load,0_resnet101-4,1_resnet101-4,2_vgg11-16
mps-uncap,0.8,120.68247857677137,123.26030051220843,1856.9388228637456
mps-uncap,0.9,123.15353084137779,136.88212793232248,2092.2599267416135
mps-uncap,1.0,139.61775444427678,157.43747213334348,2082.5352189705136
mps-uncap,0.5,72.64849523305534,79.55262897827602,1156.1467445525288
mps-uncap,0.6,88.76177769181706,92.22599148169316,1393.9408676285768
mps-uncap,0.7,100.19608419846462,109.22895058111517,1631.9430072280197
mps-uncap,0.1,14.30607369840383,15.431046700305274,229.52855592487836
mps-uncap,0.2,29.95792118691858,31.295299224897814,469.51556889137964
mps-uncap,0.3,44.79744516467113,47.5178615144399,698.0337133464716
mps-uncap,0.4,59.02789028017795,64.00224528293626,910.0409044597816
